Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	Pres_Z [dbar]	QV:SEADATANET	Atten_red [/m]	QV:SEADATANET	Atten_red2 [/m]	QV:SEADATANET	chl-a_water_ISfluor [mg/m^3]	QV:SEADATANET	WC_dissO2 [umol/l]	QV:SEADATANET	AqVolt [V]	QV:SEADATANET	STNephV [V]	QV:SEADATANET	BKBeck [%]	QV:SEADATANET	PotAtten [/m]	QV:SEADATANET	WC_Potemp [degC]	QV:SEADATANET	P_sal_CTD [Dmnless]	QV:SEADATANET	SigTheta [kg/m^3]	QV:SEADATANET	WC_temp_CTD [degC]	QV:SEADATANET
									 1849.00	1	  0.360	1	  0.353	1	  0.21	1	264.6	1	 0.7218	1	  0.0197	1	 82.43	1	 0.3573	1	 4.151	1	35.060	1	27.818	1	 4.308	1
									 1851.00	1	  0.360	1	  0.353	1	  0.17	1	264.7	1	 0.4864	1	  0.0206	1	 82.45	1	 0.3573	1	 4.151	1	35.062	1	27.820	1	 4.309	1
									 1853.00	1	  0.361	1	  0.353	1	  0.19	1	265.0	1	 0.5686	1	  0.0213	1	 82.55	1	 0.3579	1	 4.155	1	35.062	1	27.819	1	 4.312	1
									 1855.00	1	  0.361	1	  0.353	1	  0.31	1	264.8	1	 0.9453	1	  0.0201	1	 82.35	1	 0.3578	1	 4.090	1	35.042	1	27.810	1	 4.247	1
									 1857.00	1	  0.359	1	  0.353	1	  0.23	1	265.0	1	 0.7775	1	  0.0195	1	 82.33	1	 0.3563	1	 4.049	1	35.042	1	27.814	1	 4.205	1
									 1859.00	1	  0.360	1	  0.353	1	  0.14	1	265.5	1	 0.4830	1	  0.0189	1	 82.41	1	 0.3566	1	 4.014	1	35.034	1	27.812	1	 4.170	1
									 1861.00	1	  0.359	1	  0.352	1	  0.25	1	266.1	1	 0.8179	1	  0.0186	1	 82.49	1	 0.3559	1	 3.960	1	35.025	1	27.810	1	 4.116	1
									 1863.00	1	  0.359	1	  0.351	1	  0.31	1	265.7	1	 0.9442	1	  0.0201	1	 82.37	1	 0.3559	1	 3.958	1	35.029	1	27.814	1	 4.114	1
									 1865.00	1	  0.359	1	  0.352	1	  0.22	1	265.7	1	 0.7423	1	  0.0196	1	 82.40	1	 0.3559	1	 3.982	1	35.036	1	27.817	1	 4.138	1
									 1867.00	1	  0.360	1	  0.353	1	  0.29	1	265.9	1	 0.9064	1	  0.0189	1	 82.49	1	 0.3567	1	 3.986	1	35.036	1	27.816	1	 4.143	1
									 1869.00	1	  0.360	1	  0.353	1	  0.30	1	266.1	1	 0.9241	1	  0.0195	1	 82.55	1	 0.3570	1	 3.987	1	35.036	1	27.816	1	 4.144	1
									 1871.00	1	  0.359	1	  0.353	1	  0.40	1	265.9	1	 1.0987	1	  0.0198	1	 82.48	1	 0.3560	1	 3.983	1	35.035	1	27.816	1	 4.141	1
									 1873.00	1	  0.360	1	  0.353	1	  0.34	1	266.2	1	 0.9784	1	  0.0188	1	 82.54	1	 0.3569	1	 3.973	1	35.031	1	27.814	1	 4.130	1
									 1875.00	1	  0.359	1	  0.353	1	  0.26	1	265.7	1	 0.8501	1	  0.0198	1	 82.44	1	 0.3563	1	 3.988	1	35.041	1	27.820	1	 4.146	1
									 1877.00	1	  0.361	1	  0.353	1	  0.29	1	265.5	1	 0.9071	1	  0.0195	1	 82.40	1	 0.3576	1	 4.000	1	35.041	1	27.819	1	 4.157	1
									 1879.00	1	  0.361	1	  0.353	1	  0.25	1	265.8	1	 0.8091	1	  0.0212	1	 82.51	1	 0.3580	1	 4.007	1	35.041	1	27.818	1	 4.165	1
									 1881.00	1	  0.361	1	  0.353	1	  0.21	1	265.7	1	 0.7265	1	  0.0209	1	 82.49	1	 0.3580	1	 4.011	1	35.043	1	27.819	1	 4.170	1
									 1883.00	1	  0.361	1	  0.353	1	  0.24	1	265.5	1	 0.7973	1	  0.0195	1	 82.44	1	 0.3580	1	 4.013	1	35.044	1	27.820	1	 4.172	1
									 1885.00	1	  0.361	1	  0.353	1	  0.28	1	265.5	1	 0.8900	1	  0.0195	1	 82.45	1	 0.3580	1	 4.019	1	35.046	1	27.821	1	 4.179	1
									 1887.00	1	  0.361	1	  0.354	1	  0.42	1	265.4	1	 1.1309	1	  0.0197	1	 82.40	1	 0.3580	1	 4.025	1	35.047	1	27.821	1	 4.184	1
									 1889.00	1	  0.361	1	  0.353	1	  0.27	1	265.4	1	 0.8700	1	  0.0195	1	 82.38	1	 0.3580	1	 4.012	1	35.043	1	27.819	1	 4.172	1
									 1891.00	1	  0.361	1	  0.353	1	  0.22	1	265.4	1	 0.7460	1	  0.0197	1	 82.34	1	 0.3580	1	 3.993	1	35.042	1	27.820	1	 4.153	1
									 1893.00	1	  0.361	1	  0.353	1	  0.26	1	264.6	1	 0.8575	1	  0.0204	1	 82.10	1	 0.3580	1	 3.989	1	35.042	1	27.821	1	 4.148	1
									 1895.00	1	  0.361	1	  0.353	1	  0.29	1	264.5	1	 0.9214	1	  0.0200	1	 82.09	1	 0.3580	1	 3.998	1	35.045	1	27.822	1	 4.157	1
									 1897.00	1	  0.361	1	  0.353	1	  0.24	1	264.8	1	 0.7983	1	  0.0199	1	 82.19	1	 0.3580	1	 4.002	1	35.045	1	27.822	1	 4.162	1
									 1899.00	1	  0.361	1	  0.353	1	  0.34	1	266.0	1	 1.0073	1	  0.0197	1	 82.55	1	 0.3581	1	 3.997	1	35.044	1	27.821	1	 4.157	1
									 1901.00	1	  0.361	1	  0.353	1	  0.41	1	266.9	1	 1.1117	1	  0.0197	1	 82.81	1	 0.3580	1	 3.985	1	35.043	1	27.822	1	 4.146	1
									 1903.00	1	  0.361	1	  0.353	1	  0.35	1	267.1	1	 1.0145	1	  0.0195	1	 82.85	1	 0.3580	1	 3.975	1	35.040	1	27.821	1	 4.135	1
									 1905.00	1	  0.361	1	  0.353	1	  0.36	1	266.8	1	 1.0445	1	  0.0197	1	 82.74	1	 0.3580	1	 3.964	1	35.040	1	27.822	1	 4.125	1
									 1907.00	1	  0.361	1	  0.353	1	  0.39	1	266.6	1	 1.0899	1	  0.0203	1	 82.66	1	 0.3580	1	 3.965	1	35.040	1	27.822	1	 4.125	1
									 1909.00	1	  0.361	1	  0.353	1	  0.35	1	265.4	1	 1.0279	1	  0.0211	1	 82.29	1	 0.3580	1	 3.970	1	35.041	1	27.822	1	 4.130	1
									 1911.00	1	  0.361	1	  0.354	1	  0.25	1	265.7	1	 0.8347	1	  0.0195	1	 82.47	1	 0.3582	1	 3.998	1	35.050	1	27.826	1	 4.159	1
									 1913.00	1	  0.361	1	  0.353	1	  0.28	1	265.3	1	 0.8901	1	  0.0202	1	 82.35	1	 0.3580	1	 4.006	1	35.052	1	27.827	1	 4.168	1
									 1915.00	1	  0.361	1	  0.353	1	  0.22	1	266.2	1	 0.7295	1	  0.0197	1	 82.66	1	 0.3580	1	 4.018	1	35.054	1	27.828	1	 4.180	1
									 1917.00	1	  0.361	1	  0.353	1	  0.33	1	266.0	1	 0.9531	1	  0.0197	1	 82.61	1	 0.3580	1	 4.021	1	35.055	1	27.828	1	 4.184	1
									 1919.00	1	  0.361	1	  0.353	1	  0.39	1	266.1	1	 1.0951	1	  0.0195	1	 82.44	1	 0.3581	1	 3.922	1	35.052	8	27.836	1	 4.083	1
									 1921.00	1	  0.361	1	  0.352	1	  0.38	1	266.0	1	 1.0714	1	  0.0191	1	 82.38	1	 0.3580	1	 3.911	1	35.049	8	27.835	1	 4.072	1
									 1923.00	1	  0.361	1	  0.353	1	  0.25	1	266.2	1	 0.8124	1	  0.0200	1	 82.50	1	 0.3580	1	 3.940	1	35.047	1	27.830	1	 4.102	1
									 1925.00	1	  0.361	1	  0.353	1	  0.21	1	266.1	1	 0.7125	1	  0.0199	1	 82.48	1	 0.3579	1	 3.944	1	35.043	1	27.826	1	 4.106	1
									 1927.00	1	  0.361	1	  0.353	1	  0.26	1	265.9	1	 0.8532	1	  0.0200	1	 82.41	1	 0.3579	1	 3.941	1	35.043	1	27.826	1	 4.104	1
									 1929.00	1	  0.361	1	  0.353	1	  0.28	1	266.6	1	 0.8876	1	  0.0198	1	 82.63	1	 0.3579	1	 3.947	1	35.046	1	27.829	1	 4.109	1
									 1931.00	1	  0.361	1	  0.353	1	  0.17	1	266.1	1	 0.6009	1	  0.0211	1	 82.53	1	 0.3579	1	 3.968	1	35.053	1	27.832	1	 4.131	1
									 1933.00	1	  0.361	1	  0.353	1	  0.26	1	264.7	1	 0.8424	1	  0.0220	1	 82.18	1	 0.3580	1	 4.005	1	35.062	1	27.835	1	 4.169	1
									 1935.00	1	  0.361	1	  0.353	1	  0.32	1	264.1	1	 0.9800	1	  0.0198	1	 82.04	1	 0.3579	1	 4.032	1	35.067	1	27.836	1	 4.196	1
									 1937.00	1	  0.361	1	  0.353	1	  0.24	1	264.1	1	 0.7901	1	  0.0197	1	 82.05	1	 0.3579	1	 4.041	1	35.067	1	27.835	1	 4.205	1
									 1939.00	1	  0.361	1	  0.353	1	  0.25	1	264.0	1	 0.8219	1	  0.0198	1	 82.03	1	 0.3579	1	 4.042	1	35.068	1	27.836	1	 4.207	1
									 1941.00	1	  0.361	1	  0.353	1	  0.38	1	263.5	1	 1.0759	1	  0.0199	1	 81.90	1	 0.3579	1	 4.048	1	35.070	1	27.837	1	 4.214	1
									 1943.00	1	  0.361	1	  0.353	1	  0.27	1	263.1	1	 0.8521	1	  0.0203	1	 81.78	1	 0.3579	1	 4.047	1	35.069	1	27.836	1	 4.212	1
									 1945.00	1	  0.361	1	  0.353	1	  0.33	1	262.9	1	 0.9890	1	  0.0197	1	 81.69	1	 0.3579	1	 4.044	1	35.068	1	27.836	1	 4.210	1
									 1947.00	1	  0.361	1	  0.353	1	  0.41	1	262.8	1	 1.1243	1	  0.0201	1	 81.64	1	 0.3581	1	 4.032	1	35.067	1	27.836	1	 4.198	1
									 1949.00	1	  0.361	1	  0.353	1	  0.31	1	263.1	1	 0.9530	1	  0.0195	1	 81.72	1	 0.3579	1	 4.018	1	35.061	1	27.833	1	 4.183	1
									 1951.00	1	  0.361	1	  0.353	1	  0.23	1	263.5	1	 0.7611	1	  0.0197	1	 81.78	1	 0.3580	1	 3.989	1	35.059	1	27.835	1	 4.154	1
									 1953.00	1	  0.361	1	  0.353	1	  0.28	1	263.2	1	 0.9006	1	  0.0199	1	 81.69	1	 0.3582	1	 3.990	1	35.061	1	27.836	1	 4.155	1
									 1955.00	1	  0.361	1	  0.353	1	  0.29	1	263.0	1	 0.9197	1	  0.0200	1	 81.63	1	 0.3579	1	 3.986	1	35.063	1	27.838	1	 4.152	1
									 1957.00	1	  0.361	1	  0.353	1	  0.21	1	263.3	1	 0.7125	1	  0.0195	1	 81.73	1	 0.3579	1	 3.994	1	35.065	1	27.838	1	 4.160	1
									 1959.00	1	  0.361	1	  0.353	1	  0.18	1	263.5	1	 0.6271	1	  0.0199	1	 81.78	1	 0.3579	1	 3.986	1	35.064	1	27.838	1	 4.152	1
									 1961.00	1	  0.361	1	  0.353	1	  0.37	1	263.6	1	 1.0647	1	  0.0203	1	 81.76	1	 0.3579	1	 3.964	1	35.055	1	27.834	1	 4.130	1
									 1963.00	1	  0.361	1	  0.353	1	  0.28	1	263.6	1	 0.8884	1	  0.0191	1	 81.65	1	 0.3579	1	 3.915	1	35.049	1	27.834	1	 4.081	1
									 1965.00	1	  0.361	1	  0.353	1	  0.26	1	263.8	1	 0.8482	1	  0.0203	1	 81.66	1	 0.3579	1	 3.889	1	35.044	1	27.833	1	 4.054	1
									 1967.00	1	  0.361	1	  0.353	1	  0.25	1	263.9	1	 0.8208	1	  0.0188	1	 81.67	1	 0.3579	1	 3.883	1	35.043	1	27.833	1	 4.048	1
									 1969.00	1	  0.361	1	  0.353	1	  0.51	1	263.9	1	 1.2487	1	  0.0191	1	 81.64	1	 0.3579	1	 3.869	1	35.041	1	27.832	1	 4.034	1
									 1971.00	1	  0.361	1	  0.353	1	  0.40	1	263.7	1	 1.1115	1	  0.0178	1	 81.58	1	 0.3579	1	 3.863	1	35.041	1	27.833	1	 4.028	1
									 1973.00	1	  0.361	1	  0.353	1	  0.40	1	263.5	1	 1.1091	1	  0.0189	1	 81.51	1	 0.3579	1	 3.859	1	35.039	1	27.832	1	 4.024	1
									 1975.00	1	  0.361	1	  0.352	1	  0.45	1	264.5	1	 1.1733	1	  0.0182	1	 81.81	1	 0.3579	1	 3.851	1	35.040	1	27.833	1	 4.016	1
									 1977.00	1	  0.361	1	  0.352	1	  0.32	1	264.6	1	 0.9705	1	  0.0177	1	 81.85	1	 0.3579	1	 3.854	1	35.041	1	27.834	1	 4.020	1
									 1979.00	1	  0.361	1	  0.353	1	  0.38	1	264.2	1	 1.0747	1	  0.0181	1	 81.73	1	 0.3579	1	 3.853	1	35.041	1	27.834	1	 4.018	1
									 1981.00	1	  0.361	1	  0.353	1	  0.18	1	264.3	1	 0.6245	1	  0.0187	1	 81.74	1	 0.3579	1	 3.843	1	35.040	1	27.834	1	 4.009	1
									 1983.00	1	  0.361	1	  0.352	1	  0.17	1	264.7	1	 0.5587	1	  0.0182	1	 81.83	1	 0.3579	1	 3.834	1	35.039	1	27.835	1	 4.000	1
									 1985.00	1	  0.361	1	  0.352	1	  0.26	1	264.5	1	 0.8349	1	  0.0180	1	 81.78	1	 0.3579	1	 3.834	1	35.040	1	27.835	1	 4.000	1
									 1987.00	1	  0.361	1	  0.352	1	  0.16	1	264.3	1	 0.5383	1	  0.0186	1	 81.71	1	 0.3580	1	 3.829	1	35.038	1	27.834	1	 3.996	1
									 1989.00	1	  0.361	1	  0.351	1	  0.26	1	264.6	1	 0.8377	1	  0.0180	1	 81.79	1	 0.3578	1	 3.824	1	35.038	1	27.835	1	 3.991	1
									 1991.00	1	  0.361	1	  0.352	1	  0.22	1	263.9	1	 0.7569	1	  0.0189	1	 81.56	1	 0.3578	1	 3.824	1	35.039	1	27.836	1	 3.990	1
									 1993.00	1	  0.361	1	  0.352	1	  0.23	1	263.9	1	 0.7694	1	  0.0188	1	 81.55	1	 0.3578	1	 3.821	1	35.038	1	27.835	1	 3.987	1
									 1995.00	1	  0.361	1	  0.352	1	  0.31	1	263.8	1	 0.9484	1	  0.0183	1	 81.49	1	 0.3578	1	 3.803	1	35.036	1	27.835	1	 3.970	1
									 1997.00	1	  0.361	1	  0.352	1	  0.37	1	263.6	1	 1.0551	1	  0.0182	1	 81.41	1	 0.3578	1	 3.793	1	35.035	1	27.836	1	 3.960	1
									 1999.00	1	  0.361	1	  0.352	1	  0.35	1	263.9	1	 1.0257	1	  0.0192	1	 81.48	1	 0.3578	1	 3.785	1	35.034	1	27.836	1	 3.951	1
									 2001.00	1	  0.361	1	  0.353	1	  0.35	1	263.4	1	 1.0247	1	  0.0188	1	 81.32	1	 0.3578	1	 3.776	1	35.033	1	27.836	1	 3.943	1
									 2003.00	1	  0.361	1	  0.353	1	  0.31	1	263.0	1	 0.9479	1	  0.0192	1	 81.17	1	 0.3583	1	 3.772	1	35.033	1	27.836	1	 3.939	1
									 2005.00	1	  0.361	1	  0.353	1	  0.24	1	263.5	1	 0.7825	1	  0.0206	1	 81.34	1	 0.3578	1	 3.772	1	35.034	1	27.837	1	 3.939	1
									 2007.00	1	  0.361	1	  0.353	1	  0.31	1	263.6	1	 0.9157	1	  0.0197	1	 81.38	1	 0.3578	1	 3.777	1	35.036	1	27.838	1	 3.944	1
									 2009.00	1	  0.361	1	  0.353	1	  0.32	1	263.7	1	 0.9654	1	  0.0187	1	 81.41	1	 0.3581	1	 3.776	1	35.036	1	27.838	1	 3.944	1
									 2011.00	1	  0.361	1	  0.353	1	  0.36	1	263.5	1	 1.0473	1	  0.0189	1	 81.36	1	 0.3580	1	 3.779	1	35.038	1	27.839	1	 3.947	1
									 2013.00	1	  0.361	1	  0.353	1	  0.26	1	264.2	1	 0.8493	1	  0.0194	1	 81.55	1	 0.3582	1	 3.777	1	35.038	1	27.839	1	 3.945	1
									 2015.00	1	  0.361	1	  0.353	1	  0.12	1	264.1	1	 0.3446	1	  0.0189	1	 81.52	1	 0.3582	1	 3.773	1	35.037	1	27.839	1	 3.942	1
									 2017.00	1	  0.363	1	  0.353	1	  0.24	1	263.3	1	 0.8088	1	  0.0192	1	 81.28	1	 0.3593	1	 3.769	1	35.038	1	27.840	1	 3.938	1
									 2019.00	1	  0.362	1	  0.353	1	  0.24	1	263.4	1	 0.8064	1	  0.0198	1	 81.31	1	 0.3585	1	 3.768	1	35.038	1	27.840	1	 3.937	1
									 2021.00	1	  0.363	1	  0.353	1	  0.24	1	263.6	1	 0.8052	1	  0.0195	1	 81.37	1	 0.3593	1	 3.773	1	35.040	1	27.841	1	 3.942	1
									 2023.00	1	  0.363	1	  0.353	1	  0.28	1	263.5	1	 0.8989	1	  0.0190	1	 81.35	1	 0.3599	1	 3.772	1	35.041	1	27.842	1	 3.941	1
									 2025.00	1	  0.363	1	  0.353	1	  0.27	1	263.5	1	 0.8626	1	  0.0195	1	 81.34	1	 0.3594	1	 3.769	1	35.041	1	27.843	1	 3.938	1
									 2027.00	1	  0.363	1	  0.353	1	  0.21	1	263.1	1	 0.7263	1	  0.0197	1	 81.22	1	 0.3593	1	 3.767	1	35.040	1	27.842	1	 3.936	1
									 2029.00	1	  0.363	1	  0.353	1	  0.22	1	263.2	1	 0.7320	1	  0.0197	1	 81.26	1	 0.3597	1	 3.771	1	35.041	1	27.842	1	 3.941	1
									 2031.00	1	  0.363	1	  0.353	1	  0.33	1	262.8	1	 0.9936	1	  0.0195	1	 81.15	1	 0.3594	1	 3.788	1	35.047	1	27.845	1	 3.958	1
									 2033.00	1	  0.362	1	  0.352	1	  0.46	1	262.8	1	 1.1860	1	  0.0193	1	 81.16	1	 0.3587	1	 3.780	1	35.046	1	27.846	1	 3.950	1
									 2035.00	1	  0.362	1	  0.353	1	  0.24	1	262.6	1	 0.7907	1	  0.0229	1	 81.10	1	 0.3591	1	 3.787	1	35.051	1	27.849	1	 3.958	1
									 2037.00	1	  0.362	1	  0.353	1	  0.30	1	262.0	1	 0.9298	1	  0.0201	1	 80.95	1	 0.3586	1	 3.798	1	35.053	1	27.849	1	 3.969	1
									 2039.00	1	  0.363	1	  0.353	1	  0.35	1	262.3	1	 1.0319	1	  0.0198	1	 81.04	1	 0.3596	1	 3.799	1	35.052	1	27.849	1	 3.970	1
									 2041.00	1	  0.363	1	  0.353	1	  0.35	1	262.1	1	 1.0139	1	  0.0194	1	 80.98	1	 0.3593	1	 3.798	1	35.052	1	27.849	1	 3.970	1
									 2043.00	1	  0.362	1	  0.353	1	  0.37	1	262.1	1	 1.0508	1	  0.0204	1	 80.97	1	 0.3590	1	 3.793	1	35.051	1	27.849	1	 3.964	1
									 2045.00	1	  0.363	1	  0.353	1	  0.23	1	261.5	1	 0.7794	1	  0.0198	1	 80.76	1	 0.3598	1	 3.789	1	35.052	1	27.849	1	 3.961	1
									 2047.00	1	  0.362	1	  0.353	1	  0.27	1	261.1	1	 0.8444	1	  0.0197	1	 80.67	1	 0.3589	1	 3.800	1	35.057	1	27.853	1	 3.972	1
									 2049.00	1	  0.362	1	  0.353	1	  0.14	1	261.8	1	 0.4499	1	  0.0197	1	 80.88	1	 0.3590	1	 3.790	1	35.054	1	27.851	1	 3.962	1
									 2051.00	1	  0.362	1	  0.353	1	  0.36	1	261.7	1	 1.0222	1	  0.0197	1	 80.82	1	 0.3586	1	 3.787	1	35.054	1	27.852	1	 3.960	1
									 2053.00	1	  0.362	1	  0.352	1	  0.29	1	261.2	1	 0.9050	1	  0.0189	1	 80.68	1	 0.3587	1	 3.789	1	35.055	1	27.852	1	 3.961	1
									 2055.00	1	  0.363	1	  0.353	1	  0.34	1	261.0	1	 1.0056	1	  0.0191	1	 80.62	1	 0.3593	1	 3.785	1	35.054	1	27.852	1	 3.958	1
									 2057.00	1	  0.363	1	  0.353	1	  0.42	1	260.7	1	 1.1414	1	  0.0216	1	 80.52	1	 0.3595	1	 3.782	1	35.053	1	27.851	1	 3.955	1
									 2059.00	1	  0.362	1	  0.353	1	  0.40	1	260.8	1	 1.1018	1	  0.0206	1	 80.55	1	 0.3592	1	 3.781	1	35.054	1	27.852	1	 3.954	1
									 2061.00	1	  0.362	1	  0.352	1	  0.26	1	261.0	1	 0.8486	1	  0.0186	1	 80.58	1	 0.3589	1	 3.772	1	35.052	1	27.851	1	 3.945	1
									 2063.00	1	  0.362	1	  0.353	1	  0.10	1	260.8	1	 0.2562	1	  0.0192	1	 80.52	1	 0.3584	1	 3.763	1	35.052	1	27.852	1	 3.936	1
									 2065.00	1	  0.362	1	  0.353	1	  0.20	1	260.5	1	 0.7003	1	  0.0185	1	 80.43	1	 0.3586	1	 3.763	1	35.052	1	27.852	1	 3.936	1
									 2067.00	1	  0.363	1	  0.353	1	  0.23	1	260.7	1	 0.7813	1	  0.0179	1	 80.53	1	 0.3598	1	 3.782	1	35.058	1	27.855	1	 3.956	1
									 2069.00	1	  0.363	1	  0.352	1	  0.34	1	261.1	1	 0.9991	1	  0.0191	1	 80.64	1	 0.3597	1	 3.780	1	35.056	1	27.853	1	 3.953	1
									 2071.00	1	  0.363	1	  0.353	1	  0.22	1	261.0	1	 0.7457	1	  0.0197	1	 80.58	1	 0.3598	1	 3.768	1	35.053	1	27.853	1	 3.942	1
									 2073.00	1	  0.362	1	  0.353	1	  0.35	1	260.7	1	 1.0223	1	  0.0195	1	 80.48	1	 0.3587	1	 3.759	1	35.052	1	27.852	1	 3.933	1
									 2075.00	1	  0.363	1	  0.352	1	  0.28	1	260.4	1	 0.8909	1	  0.0195	1	 80.38	1	 0.3596	1	 3.754	1	35.052	1	27.853	1	 3.928	1
									 2077.00	1	  0.363	1	  0.353	1	  0.26	1	260.7	1	 0.8421	1	  0.0199	1	 80.46	1	 0.3594	1	 3.748	1	35.052	1	27.854	1	 3.922	1
									 2079.00	1	  0.363	1	  0.353	1	  0.35	1	260.4	1	 1.0205	1	  0.0195	1	 80.34	1	 0.3598	1	 3.746	1	35.052	1	27.854	1	 3.920	1
									 2081.00	1	  0.363	1	  0.353	1	  0.30	1	260.5	1	 0.9233	1	  0.0211	1	 80.37	1	 0.3598	1	 3.744	1	35.052	1	27.854	1	 3.918	1
									 2083.00	1	  0.363	1	  0.353	1	  0.38	1	259.8	1	 1.0832	1	  0.0195	1	 80.16	1	 0.3598	1	 3.742	1	35.051	1	27.853	1	 3.917	1
									 2085.00	1	  0.363	1	  0.353	1	  0.28	1	260.6	1	 0.8682	1	  0.0192	1	 80.41	1	 0.3596	1	 3.739	1	35.051	1	27.854	1	 3.914	1
									 2087.00	1	  0.363	1	  0.353	1	  0.28	1	260.5	1	 0.8842	1	  0.0186	1	 80.38	1	 0.3598	1	 3.734	1	35.050	1	27.854	1	 3.910	1
									 2089.00	1	  0.363	1	  0.353	1	  0.29	1	260.5	1	 0.9074	1	  0.0194	1	 80.36	1	 0.3598	1	 3.728	1	35.049	1	27.854	1	 3.904	1
									 2091.00	1	  0.363	1	  0.353	1	  0.22	1	260.2	1	 0.7568	1	  0.0192	1	 80.25	1	 0.3601	1	 3.726	1	35.049	1	27.853	1	 3.901	1
									 2093.00	1	  0.363	1	  0.353	1	  0.34	1	261.0	1	 1.0010	1	  0.0194	1	 80.47	1	 0.3598	1	 3.712	1	35.046	1	27.852	1	 3.887	1
									 2095.00	1	  0.363	1	  0.353	1	  0.34	1	261.1	1	 1.0020	1	  0.0191	1	 80.49	1	 0.3598	1	 3.706	1	35.046	1	27.853	1	 3.881	1
									 2097.00	1	  0.363	1	  0.353	1	  0.30	1	261.0	1	 0.9209	1	  0.0195	1	 80.44	1	 0.3598	1	 3.695	1	35.044	1	27.853	1	 3.870	1
									 2099.00	1	  0.363	1	  0.353	1	  0.14	1	260.7	1	 0.4588	1	  0.0195	1	 80.34	1	 0.3598	1	 3.687	1	35.044	1	27.854	1	 3.862	1
									 2101.00	1	  0.363	1	  0.353	1	  0.25	1	261.0	1	 0.8316	1	  0.0192	1	 80.43	1	 0.3598	1	 3.688	1	35.045	1	27.854	1	 3.864	1
									 2103.00	1	  0.363	1	  0.353	1	  0.35	1	260.5	1	 1.0260	1	  0.0198	1	 80.28	1	 0.3598	1	 3.683	1	35.044	1	27.854	1	 3.859	1
									 2105.00	1	  0.363	1	  0.353	1	  0.34	1	260.7	1	 1.0119	1	  0.0197	1	 80.32	1	 0.3597	1	 3.677	1	35.043	1	27.854	1	 3.852	1
									 2107.00	1	  0.363	1	  0.353	1	  0.21	1	260.9	1	 0.6640	1	  0.0198	1	 80.35	1	 0.3597	1	 3.667	1	35.039	1	27.851	1	 3.842	1
									 2109.00	1	  0.363	1	  0.353	1	  0.32	1	261.0	1	 0.9682	1	  0.0226	1	 80.37	1	 0.3597	1	 3.660	1	35.041	1	27.854	1	 3.836	1
									 2111.00	1	  0.363	1	  0.353	1	  0.31	1	260.7	1	 0.9491	1	  0.0196	1	 80.28	1	 0.3599	1	 3.658	1	35.040	1	27.854	1	 3.834	1
									 2113.00	1	  0.363	1	  0.353	1	  0.30	1	260.3	1	 0.9164	1	  0.0195	1	 80.13	1	 0.3597	1	 3.655	1	35.041	1	27.854	1	 3.832	1
									 2115.00	1	  0.363	1	  0.353	1	  0.32	1	260.0	1	 0.9513	1	  0.0199	1	 80.05	1	 0.3597	1	 3.654	1	35.040	1	27.854	1	 3.831	1
									 2117.00	1	  0.363	1	  0.353	1	  0.41	1	260.2	1	 1.1240	1	  0.0189	1	 80.10	1	 0.3597	1	 3.653	1	35.040	1	27.854	1	 3.830	1
									 2119.00	1	  0.363	1	  0.354	1	  0.36	1	260.1	1	 1.0362	1	  0.0197	1	 80.06	1	 0.3597	1	 3.649	1	35.039	1	27.853	1	 3.826	1
									 2121.00	1	  0.363	1	  0.353	1	  0.41	1	260.4	1	 1.1256	1	  0.0189	1	 80.14	1	 0.3597	1	 3.646	1	35.039	1	27.854	1	 3.822	1
									 2123.00	1	  0.363	1	  0.353	1	  0.31	1	261.1	1	 0.9482	1	  0.0195	1	 80.36	1	 0.3597	1	 3.640	1	35.036	1	27.852	1	 3.817	1
									 2125.00	1	  0.363	1	  0.353	1	  0.25	1	260.7	1	 0.8095	1	  0.0204	1	 80.23	1	 0.3597	1	 3.629	1	35.037	1	27.854	1	 3.806	1
									 2127.00	1	  0.363	1	  0.353	1	  0.20	1	260.6	1	 0.6858	1	  0.0191	1	 80.19	1	 0.3597	1	 3.626	1	35.037	1	27.854	1	 3.803	1
									 2129.00	1	  0.363	1	  0.353	1	  0.24	1	260.5	1	 0.7921	1	  0.0191	1	 80.16	1	 0.3597	1	 3.625	1	35.037	1	27.854	1	 3.803	1
									 2131.00	1	  0.363	1	  0.353	1	  0.26	1	260.7	1	 0.8062	1	  0.0198	1	 80.22	1	 0.3597	1	 3.624	1	35.036	1	27.854	1	 3.802	1
									 2133.00	1	  0.363	1	  0.353	1	  0.41	1	260.0	1	 1.1263	1	  0.0195	1	 79.99	1	 0.3600	1	 3.623	1	35.036	1	27.853	1	 3.801	1
									 2135.00	1	  0.363	1	  0.353	1	  0.30	1	260.1	1	 0.9401	1	  0.0194	1	 80.01	1	 0.3597	1	 3.622	1	35.036	1	27.854	1	 3.800	1
									 2137.00	1	  0.363	1	  0.353	1	  0.43	1	259.8	1	 1.1454	1	  0.0191	1	 79.93	1	 0.3597	1	 3.622	1	35.036	1	27.854	1	 3.800	1
									 2139.00	1	  0.363	1	  0.353	1	  0.30	1	260.6	1	 0.9368	1	  0.0204	1	 80.18	1	 0.3597	1	 3.622	1	35.036	1	27.854	1	 3.800	1
